,u,g,r,i,z,redshift
379,19.88244,18.016,17.06942,16.6791,16.31989,0.09771016249999996
380,21.2045,18.9516,17.71751,17.24185,16.8706,0.17356025
381,19.06325,17.87162,17.3013,16.93046,16.73174,0.09450832499999999
382,19.51132,17.52669,16.555970000000002,16.10439,15.74355,0.08699228749999999
383,21.15262,19.00014,17.73125,17.15099,16.692120000000003,0.164662125
384,19.14613,17.39469,16.54495,16.155089999999998,15.86635,0.0492555375
385,21.05692,19.00586,17.7546,17.2803,17.00054,0.186440375
386,19.37523,18.23796,17.764020000000002,17.4542,17.21412,0.06550471249999991
387,19.98355,18.4,17.46997,17.05825,16.74298,0.13786549999999997
388,19.60697,18.06347,17.448929999999997,17.145529999999997,16.95291,0.041858124999999996
389,20.57611,18.44795,17.15651,16.674329999999998,16.28527,0.179082125
390,20.06665,18.18235,17.10504,16.64526,16.28487,0.131002
391,20.53119,18.81339,17.58863,17.09423,16.7154,0.2010951249999999
392,19.98507,18.007279999999998,16.902929999999998,16.434479999999997,16.070710000000002,0.13405706249999993
393,19.08471,17.04409,16.011210000000002,15.53798,15.1844,0.1104004875
394,19.84093,18.147070000000003,17.12779,16.6429,16.37248,0.14460050000000002
395,19.75048,18.04635,17.25769,16.9009,16.5784,0.049034825000000004
396,19.10058,17.80783,17.26062,16.92899,16.74251,0.0711379875
397,19.23427,17.92551,17.339370000000002,16.985770000000002,16.770220000000002,0.08318568749999994
398,19.58957,17.717010000000002,16.7507,16.31711,15.98153,0.09282515
399,19.27041,17.970010000000002,17.417939999999998,17.07055,16.906760000000002,0.07844584999999998
400,20.52305,18.71717,17.69298,17.23121,16.88455,0.14723937499999998
401,18.53227,17.1686,16.52205,16.10139,15.86788,0.06394307499999999
402,19.71111,17.957320000000003,17.02225,16.65607,16.31831,0.08955126249999999
403,20.20683,18.57797,17.64761,17.24376,16.95277,0.09239193750000001
404,18.93561,17.30517,16.487460000000002,16.05356,15.75529,0.0912942125
405,19.77799,18.50832,17.756970000000003,17.338720000000002,17.08257,0.16283124999999998
406,21.22348,19.19125,17.61081,17.01002,16.64065,0.27892725
407,19.340020000000003,17.43026,16.52297,16.099870000000003,15.75681,0.0957697625
408,19.24231,18.09259,17.67332,17.39851,17.192510000000002,0.056186349999999934
409,20.298920000000003,18.4509,17.55931,17.167170000000002,16.84005,0.08519447499999999
410,19.33216,18.1522,17.64368,17.34519,17.130010000000002,0.07818509999999995
411,19.96089,18.37243,17.5819,17.17758,16.915879999999998,0.10732173749999999
412,21.58125,19.13302,17.681810000000002,17.15479,16.80446,0.24549775
413,19.9699,17.88281,16.69896,16.232470000000003,15.87586,0.16118825
414,19.79904,18.10083,17.135839999999998,16.70811,16.372510000000002,0.11433675
415,16.148239999999998,14.5231,13.74124,13.32785,13.03955,0.0219234375
416,20.0463,18.47942,17.41487,16.95175,16.55967,0.15403849999999997
417,20.69748,18.73966,17.441229999999997,16.92662,16.568360000000002,0.2035547499999999
418,20.09862,18.16539,17.14351,16.71818,16.33162,0.12167324999999998
419,20.49435,18.79034,17.65608,17.2029,16.86026,0.17223337500000002
420,19.2953,17.35612,16.46675,16.03955,15.74907,0.053673262499999964
421,20.89616,18.7445,17.45934,16.98379,16.58504,0.18974874999999997
422,21.47591,19.24289,17.93316,17.3163,16.89563,0.21211789999999997
423,20.20771,18.74889,17.69194,17.20138,16.88893,0.19424625
424,19.557170000000003,17.77695,16.837220000000002,16.412129999999998,16.10456,0.09650399999999999
425,17.47935,15.8062,15.04801,14.69127,14.43353,0.05208973749999998
426,16.41056,15.12056,14.65069,14.386779999999998,14.27869,0.028924432499999996
427,18.85539,17.1051,16.31105,15.91889,15.63441,0.05782245
428,18.74383,17.531270000000003,17.04337,16.73947,16.49202,0.10042645000000001
429,18.847620000000003,17.49287,16.82376,16.47569,16.20596,0.0819399625
430,21.05473,18.71343,17.66139,17.203670000000002,16.89294,0.14728400000000003
431,19.85443,18.06586,17.20563,16.82929,16.51783,0.0713601375
432,18.64957,17.5431,17.23945,17.03011,16.91689,0.041958162499999924
433,21.06668,18.85585,17.62077,17.13575,16.80809,0.19555187499999993
434,20.03977,18.02226,16.87092,16.37751,16.01168,0.14551449999999996
435,18.24162,16.93381,16.27075,15.83629,15.51227,0.06200674999999997
436,19.24305,17.43358,16.555529999999997,16.103720000000003,15.72751,0.057804974999999995
437,20.22805,18.33839,17.39285,16.99139,16.61035,0.09105556249999994
438,19.76332,18.35247,17.27923,16.75902,16.34319,0.150764875
439,19.59811,18.35773,17.69195,17.27979,17.10239,0.10075943749999997
440,19.34794,18.21168,17.46281,17.14002,16.85391,0.10193121249999998
441,20.25747,18.47535,17.69839,17.37371,17.123260000000002,0.0502198125
442,20.38823,18.48824,17.477420000000002,17.02357,16.7162,0.13241512499999997
443,19.31656,17.845779999999998,17.06488,16.70363,16.43434,0.10770132500000001
444,18.74709,17.371979999999997,16.66056,16.26664,16.015639999999998,0.09333757499999992
445,17.03172,15.24527,14.38659,13.98035,13.68036,0.038809649999999946
446,19.42608,18.35652,17.69414,17.36436,17.17502,0.13297037499999997
447,20.51095,18.55339,17.5864,17.17441,16.826079999999997,0.124186975
448,19.47761,17.39627,16.30497,15.798470000000002,15.35232,0.12960487499999998
449,19.10365,17.34379,16.39215,15.92341,15.56301,0.100157925
450,19.65152,18.14605,17.3965,17.01732,16.746679999999998,0.07454067499999999
451,19.74919,18.03065,17.21538,16.863960000000002,16.58493,0.07102201250000001
452,18.49613,17.49654,17.16863,16.97586,16.85695,0.04638011249999996
453,19.7679,17.79766,16.76176,16.33484,15.94292,0.11728864999999997
454,20.19898,18.339170000000003,17.272389999999998,16.80581,16.41378,0.12868387499999992
455,20.3161,18.61146,17.61307,17.19003,16.82459,0.10988592499999998
456,19.28438,17.82133,16.98109,16.542820000000003,16.22416,0.1137541625
457,20.60638,18.78267,17.55925,17.017689999999998,16.652910000000002,0.18320999999999996
458,20.24248,18.2007,17.246389999999998,16.81908,16.480629999999998,0.09500156249999994
459,21.04545,18.96807,17.646179999999998,17.158910000000002,16.80629,0.18790875
460,20.40774,18.44415,17.46034,17.0394,16.65815,0.1115205
461,20.2933,18.43469,17.47948,17.05473,16.72344,0.11671675000000001
462,19.567,18.10155,17.45095,17.09971,16.84619,0.1115617125
463,20.70845,18.79307,17.56994,17.05474,16.63491,0.16836662500000002
464,16.420560000000002,14.86566,14.15029,13.79718,13.58297,0.0329259
465,21.26389,18.97525,17.5554,17.03248,16.62146,0.22190037499999998
466,18.85662,17.77638,17.38965,17.18437,17.041970000000003,0.044131699999999954
467,17.42073,15.30125,14.31706,13.8282,13.463020000000002,0.045523074999999996
468,20.1954,18.56873,17.58334,17.09686,16.761779999999998,0.16515674999999996
469,18.62537,17.13866,16.38159,16.02232,15.729,0.0832665875
470,21.16731,18.82589,17.29753,16.73617,16.39302,0.25481287499999994
471,18.94073,18.01625,17.592129999999997,17.2804,17.137999999999998,0.08512989999999997
472,19.37111,17.87794,17.26596,16.96861,16.73517,0.06622517499999998
473,19.44923,17.70508,16.93773,16.49062,16.09607,0.05913055
474,18.81068,17.52088,16.91093,16.59311,16.43436,0.0672926875
475,19.78841,18.57743,17.828210000000002,17.41406,17.149160000000002,0.18396212499999995
476,20.05838,18.40103,17.597839999999998,17.21268,16.87285,0.09353609999999998
477,19.17843,17.484289999999998,16.6055,16.198420000000002,15.91159,0.0805248
478,19.54854,17.406589999999998,16.50151,16.11583,15.79661,0.09757563749999996
479,20.50933,18.23894,16.92811,16.42052,16.06715,0.19524987499999996
480,21.81082,18.71252,17.41066,16.9149,16.51745,0.186284875
481,18.79604,17.83728,17.40501,17.1505,16.98367,0.04645074999999999
482,19.13449,17.93454,17.37862,16.999000000000002,16.79212,0.09203188749999999
483,19.19185,17.238529999999997,16.28025,15.83719,15.47257,0.07804159999999999
484,20.97205,18.82269,17.444770000000002,16.93444,16.71561,0.20480262499999996
485,18.64794,17.53381,17.11438,16.77739,16.53511,0.102249375
486,19.53569,17.51245,16.475360000000002,15.96225,15.53319,0.10833238749999997
487,19.84739,18.27539,17.35341,16.88481,16.529770000000003,0.12010296249999997
488,21.69497,19.19887,17.71762,17.149179999999998,16.74824,0.23261025
489,20.0076,18.01858,16.76655,16.26953,15.86404,0.15286949999999996
490,18.64651,17.42163,16.8496,16.50207,16.27048,0.06647149999999999
491,18.14743,16.58987,15.96105,15.6691,15.41836,0.056060137499999975
492,20.50544,18.64595,17.61864,17.08371,16.722179999999998,0.14202525
493,20.0077,18.19802,17.19199,16.74717,16.40232,0.12589599999999998
494,20.19791,18.17655,17.13541,16.65643,16.289279999999998,0.12868324999999997
495,17.43165,15.896020000000002,15.17075,14.75644,14.42181,0.03922515000000001
496,20.4034,18.45757,17.346970000000002,16.89623,16.51302,0.1470185
497,20.11546,18.06745,17.08938,16.650029999999997,16.27642,0.1106270625
498,19.24472,17.80603,17.05119,16.66798,16.418770000000002,0.08952194999999999
499,17.87029,16.23547,15.553579999999998,15.21465,14.94041,0.03724091249999999
500,19.75024,18.2226,17.27413,16.80359,16.457720000000002,0.13229975
501,18.97325,17.74766,17.148310000000002,16.747410000000002,16.5907,0.11582719999999998
502,17.40756,15.5853,14.74489,14.332579999999998,14.01284,0.024849000000000003
503,18.34315,16.33294,15.362279999999998,14.89998,14.53774,0.06557272499999997
504,19.03658,17.67778,17.08997,16.76056,16.4907,0.060457012500000004
505,20.51456,18.61137,17.540370000000003,17.04746,16.62878,0.136917875
506,18.56127,16.527070000000002,15.58898,15.13424,14.81741,0.053152450000000004
507,15.7377,14.5546,13.94695,13.63519,13.35216,0.0102061499999999
508,17.85621,16.0789,15.43967,15.12212,14.910379999999998,0.06533138749999998
509,20.64713,18.51158,17.43078,16.97512,16.63472,0.13478587500000003
510,21.46542,19.29409,17.80216,17.27412,16.90211,0.23844299999999996
511,21.35083,19.09874,17.69683,17.17998,16.8147,0.22748662500000003
512,21.48212,19.12825,17.69257,17.126620000000003,16.79934,0.26059174999999996
513,20.84059,18.66888,17.653,17.171429999999997,16.76295,0.11974112499999998
514,20.22446,18.74663,17.67225,17.14885,16.753629999999998,0.209330875
515,19.64451,18.47597,17.58785,17.144820000000003,16.880010000000002,0.185624375
516,19.14647,18.12419,17.73979,17.47554,17.41323,0.06529644999999996
517,20.44756,18.47462,17.66144,17.23028,16.96118,0.0695471875
518,20.1951,18.4869,17.51485,17.08578,16.76303,0.1353210125
519,19.693620000000003,18.25536,17.6249,17.17814,16.95176,0.06761437499999999
520,19.83027,17.96348,16.97966,16.53996,16.20476,0.11133203749999997
521,18.23365,16.94745,16.4278,16.12912,15.91998,0.04474588749999998
522,19.84331,18.117520000000003,17.49699,17.2049,16.99513,0.07768143749999999
523,19.72883,18.3068,17.67822,17.26887,17.05519,0.09436459999999999
524,20.54803,18.464,17.25208,16.76736,16.457079999999998,0.1802475
525,20.63138,18.73434,17.44879,16.95978,16.60674,0.18801825
526,19.67509,17.61213,16.72208,16.31044,16.00061,0.08519310000000002
527,18.79734,17.27628,16.56981,16.20099,15.939470000000002,0.08174674999999991
528,19.99412,18.349970000000003,17.23474,16.76214,16.37302,0.16467474999999998
529,20.13791,18.32875,17.21102,16.71066,16.37076,0.16519174999999997
530,18.02139,16.90961,16.4789,16.25789,16.07796,0.03491191249999997
531,18.61347,17.44453,17.071460000000002,16.82585,16.70705,0.04030524999999998
532,20.74093,18.7037,17.52679,17.05728,16.721729999999997,0.158178375
533,20.04062,18.1631,17.21434,16.78027,16.46089,0.095023475
534,19.21961,17.5386,16.70269,16.28276,15.97466,0.06403014999999997
535,20.77771,18.92611,17.78884,17.261979999999998,16.92238,0.16739762499999997
536,19.6263,17.984379999999998,16.88625,16.44884,16.22865,0.12795715
537,19.70227,18.3932,17.63716,17.21596,16.961479999999998,0.13348399999999996
538,18.61692,17.69877,17.36618,17.1695,17.067829999999997,0.036930749999999984
539,19.82965,17.94949,16.914939999999998,16.49205,16.16222,0.097801375
540,19.16464,17.37719,16.57418,16.174,15.868479999999998,0.05011376249999998
541,20.15205,18.34637,17.30992,16.8808,16.52525,0.12265387499999994
542,19.35768,17.6903,16.92693,16.60353,16.37078,0.08498661249999993
543,19.37257,17.52151,16.3549,15.88805,15.49894,0.14944025
544,19.94683,18.20761,17.271060000000002,16.820220000000003,16.45233,0.1185625
545,20.28852,18.31702,17.40674,17.02412,16.70271,0.07867814999999992
546,20.80542,18.78823,17.52287,17.03678,16.70567,0.18946737499999997
547,21.33243,18.85414,17.487289999999998,16.967879999999997,16.584789999999998,0.198103
548,19.73305,18.2257,17.55237,17.16304,16.93729,0.0776542875
549,20.26964,18.2356,17.274810000000002,16.86553,16.52606,0.09041587499999998
550,21.53323,19.026020000000003,17.53888,16.98239,16.49575,0.235610125
551,19.98406,18.5833,17.70713,17.25036,16.9628,0.1701995
552,20.74701,18.49622,17.22172,16.71695,16.341260000000002,0.185659
553,20.42385,18.87346,17.80855,17.32108,16.96889,0.1427271375
554,18.72124,17.4453,16.89835,16.559829999999998,16.354429999999997,0.07227512499999998
555,21.03949,19.21844,17.77196,17.18211,16.82046,0.23422687499999995
556,18.27836,17.02818,16.55208,16.281129999999997,16.05136,0.052180649999999995
557,19.43993,17.570510000000002,16.66245,16.18234,15.890629999999998,0.08161154999999998
558,21.02896,18.81297,17.69311,17.21329,16.72796,0.11893994999999999
559,21.26169,19.16807,17.784370000000003,17.226960000000002,16.82852,0.20564174999999993
560,21.41676,18.87349,17.57069,17.03066,16.64682,0.18605975
561,20.11867,18.05427,16.80847,16.23988,15.73473,0.140106125
562,20.03317,18.70542,18.06563,17.659489999999998,17.40689,0.1476423625
563,20.8407,18.61833,17.50348,16.91796,16.58195,0.15791575000000002
564,21.65119,19.40166,17.71193,17.07443,16.609360000000002,0.288860375
565,19.9073,18.28118,17.46837,16.98915,16.60154,0.07832059999999999
566,20.26439,18.87433,17.98327,17.52134,17.17586,0.14764572499999998
567,21.77302,19.51175,18.02725,17.438,16.98396,0.18828350000000002
568,20.70457,18.63701,17.54065,17.07132,16.69275,0.10224103749999998
569,20.27945,18.73246,17.8597,17.465139999999998,17.1093,0.10791238749999998
570,18.93159,17.40635,16.61149,16.200210000000002,15.91904,0.09634301249999998
571,19.79147,18.551820000000003,17.837770000000003,17.414620000000003,17.093,0.163084375
572,18.336270000000003,16.41444,15.4515,14.98896,14.60148,0.046450237500000005
573,20.56388,18.89583,17.99369,17.49494,17.17772,0.09772634999999989
574,19.19394,17.87635,17.26199,16.89871,16.65395,0.0896300625
575,20.01398,18.10001,17.15983,16.6672,16.31382,0.10265588749999999
576,19.76725,18.31505,17.458479999999998,17.04218,16.70216,0.13643743749999998
577,19.08995,17.259529999999998,16.335539999999998,15.8744,15.52143,0.0853646875
578,19.55416,18.3464,17.84892,17.53565,17.367739999999998,0.08040941249999994
579,19.11932,18.03894,17.64712,17.367520000000003,17.22203,0.0779395
580,19.85494,18.15824,17.211170000000003,16.73985,16.28611,0.10460795000000002
581,21.15794,19.05456,17.55552,17.20748,16.68382,0.20958575
582,20.96758,18.67625,17.55735,17.02383,16.62443,0.15549325000000003
583,19.81802,17.950120000000002,17.04459,16.64258,16.33158,0.07364966249999992
584,19.56381,18.07041,17.22043,16.781679999999998,16.43546,0.1142513
585,19.11581,17.91855,17.09349,16.67132,16.35503,0.16355437500000003
586,19.16039,17.81099,17.239729999999998,16.85517,16.63724,0.071250675
587,21.433020000000003,19.18843,17.573829999999997,17.00592,16.68625,0.259602375
588,19.92011,18.18979,17.34009,16.90164,16.602729999999998,0.12383203749999999
589,19.32028,18.2401,17.77798,17.46965,17.35431,0.09229252499999999
590,19.32294,18.23702,17.70201,17.3097,17.12109,0.07518808749999997
591,16.12184,14.344970000000002,13.56654,13.148370000000002,12.83495,0.025891312500000003
592,19.55702,17.52979,16.57395,16.14442,15.80224,0.08395276249999996
593,18.89923,17.5755,16.95678,16.614810000000002,16.37669,0.06808912499999999
594,19.15326,17.26983,16.33397,15.85845,15.49589,0.087292625
595,20.86568,19.09453,17.59574,17.01291,16.69849,0.260441125
596,18.79181,17.28577,16.54986,16.10705,15.722370000000002,0.08647733749999996
597,19.15226,17.93431,17.44033,17.112479999999998,17.00506,0.07465015
598,19.42333,18.1933,17.67833,17.32166,17.052960000000002,0.08278097499999999
599,18.0326,17.027639999999998,16.67965,16.42022,16.29897,0.03490309999999998
600,19.06752,17.19827,16.30294,15.90345,15.59591,0.090684425
601,18.74732,17.04325,16.248170000000002,15.87548,15.58474,0.082272575
602,20.49928,18.68853,17.49661,17.00946,16.648329999999998,0.18139824999999998
603,17.07505,16.2634,16.06198,15.94465,15.8364,0.0249512
604,20.71974,18.65379,17.53039,17.02136,16.6394,0.15465125000000002
605,18.06686,17.12986,16.78063,16.49898,16.38117,0.04754159999999999
606,20.3769,18.52165,17.379089999999998,16.88639,16.54466,0.155571625
607,20.0148,18.09833,16.77533,16.262,15.91604,0.17013675
608,18.06526,16.72309,16.1161,15.77499,15.48962,0.06347421249999999
609,20.74994,18.817,17.769660000000002,17.22898,16.82795,0.0989912
610,20.70546,18.81223,17.8605,17.4514,17.102320000000002,0.0982014625
611,18.98188,17.15721,16.16239,15.64295,15.2198,0.09127288749999997
612,19.41116,17.92063,17.19446,16.79577,16.5431,0.07872778749999998
613,17.90458,15.9262,14.96045,14.46989,14.0736,0.05854604999999999
614,20.21301,18.24012,17.139210000000002,16.62274,16.27577,0.15113749999999998
615,19.36981,18.18122,17.44952,17.0339,16.7778,0.1320879875
616,20.25417,18.3132,17.32986,16.88469,16.53787,0.10456983749999997
617,19.808020000000003,18.40355,17.59321,17.171960000000002,16.92074,0.1164412125
618,19.599120000000003,18.3479,17.451439999999998,16.98711,16.6489,0.1743795
619,19.42939,17.43017,16.49406,16.05451,15.71573,0.08889995
620,19.42194,18.31194,17.897560000000002,17.68915,17.55724,0.055323387499999946
621,20.58817,18.5663,17.44331,16.89284,16.49154,0.14571525000000002
622,19.85819,17.90484,16.80249,16.36338,16.00379,0.13191949999999997
623,19.97642,17.918229999999998,16.86474,16.401229999999998,16.02605,0.10813024999999994
624,18.4154,16.78766,16.000999999999998,15.62696,15.31842,0.04566106249999997
625,19.53778,17.87242,16.99975,16.5602,16.23408,0.0862228125
